,title,book_id,grade,syllabus,subject,content_id,page_no,page_id,index_chapter_ids,ocr_data_url,image_url,zone_id,order,category_type,annotation_type,annotation_id,actual_chapter_id,actual_subtopic_id,zone_text
399929,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,49,ade1ab0e044c666dced6de6d5400ac00,22250 82005,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-ade1ab0e044c666dced6de6d5400ac00.json?generation=1573028938914299&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.ade1ab0e044c666dced6de6d5400ac00.preview.jpg?generation=1573028932647296&alt=media,148,4.0,lesson,concept,32296,82005,82011.0,"Consider the situation when the sun just below the horizon ( Figure 2 . 31 ) . Rays of light coming from it get bent such that to an observer they seem to be coming from above the horizon . Thus , even when the sun ' s position is just below the horizon , the sun is visible to us . So , at sunrise we see the sun before it actually comes to the horizon . And at sunset we see it even after it has just dipped below the horizon . This increases daylight by about four minutes every day ( two minutes at sunrise and two minutes at sunset ) . Atmosphere Horizon Sun BEDDED Fig . 2 . 31 Atmospheric refraction makes the sun visible even when the sun is just below the horizon ."
18761,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,138,081e596257d6f89805172964d442f5ce,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-081e596257d6f89805172964d442f5ce.json?generation=1574431841367387&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.081e596257d6f89805172964d442f5ce.preview.jpg?generation=1574431833608419&alt=media,180,6.0,lesson,concept,721,22238,22779.0,"An electromagnet acquires the magnetic properties only when an electric current is passed through the solenoid . Once the current is switched off , it almost loses its magnetic properties as the retentivity ( the ability to retain magnetism ) of soft iron is very low . The strength of the electromagnet depends upon : ( i ) the number of turns per unit length of the solenoid and ( ii ) the current through the solenoid ."
369139,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,24,a07bcd0e5f87e7b6e49b3d0e80ef7d4c,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-a07bcd0e5f87e7b6e49b3d0e80ef7d4c.json?generation=1573028821231393&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.a07bcd0e5f87e7b6e49b3d0e80ef7d4c.preview.jpg?generation=1573028814262509&alt=media,67,3.0,lesson,concept,560,22237,45948.0,"Consider three resistors of resistances R7 , R and Rz connected in series to a cell of potential V as shown in figure 1 . 11b . Since the three resistors are connected in series , therefore , the current I through each of them is same ."
190800,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,181,518da154b2fbfab12ec21828ddb94ee2,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-518da154b2fbfab12ec21828ddb94ee2.json?generation=1574431840346492&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.518da154b2fbfab12ec21828ddb94ee2.preview.jpg?generation=1574431832460552&alt=media,a501,3.0,lesson,concept,755,22292,22971.0,"Working Cow dung and water are mixed in equal proportions in mixing tank to form a slurry . The slurry goes into the inlet tank and the digester and fills about two - third of the digester . The top is left empty for the collection of the biogas . New gas plants take about two months to start functioning . The cow dung undergoes fermentation by anaerobic bacteria to form biogas which gets collected in the dome . As the amount of gas collected in dome increases , it exerts pressure over the slurry and forces the spent slurry in the digester to go out into the outlet tank and from there to overflow tank . The spent slurry is rich in nitrogen and phosphorus compounds and forms a good manure . The biogas collected in the dome is taken out through the tapped - outlet at the top , through a pipe provided with a gas control valve . It is then distributed as desired . Once the gas plant starts functioning , more cattle dung slurry is added to the digester . A continuous supply of biogas can be obtained ."
43280,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,233,12f42c5c76c62b7e645004951e0f0bf0,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-12f42c5c76c62b7e645004951e0f0bf0.json?generation=1573029491673093&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.12f42c5c76c62b7e645004951e0f0bf0.preview.jpg?generation=1573029484699468&alt=media,437,1.0,lesson,concept,275,22250,22593.0,"( b ) When object lies between infinity and the optical centre : Consider an object placed beyond the focus of the lens . Two rays leave the lens one passes through the optical centre undeviated and the other which is parallel to the principal axis diverges after refraction from the lens . The two rays seem to meet between the focus and the optical centre on the same side as that of the object ( Fig 4 . 61 ) . This gives the position of the image . 1 . The image is formed between focus and the optical centre on the same side as that of the object . 2 . The image is magnified , virtual and erect . 3 . It is used in hand lens to read print and in spectacles for short sightedness ."
92396,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,119,285100dd74ea516a08147261d685f3aa,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-285100dd74ea516a08147261d685f3aa.json?generation=1573029184941496&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.285100dd74ea516a08147261d685f3aa.preview.jpg?generation=1573029177762297&alt=media,96,1.0,lesson,concept,749,22292,22968.0,"When we talk of flowing water , we think of water flowing in rivers , streams , waterfalls , and so on . The flowing water has kinetic energy . The ultimate source of this energy is the sun . This is because the energy of the sun evaporates water , which forms clouds that cause rainfall or snowfall . The rain and melting snow feed rivers , etc . , whose flow we use . The energy of flowing water has been used for centuries to carry logs down rivers , to turn waterwheels to grind grain , run mills , and so on . Water striking the blades of the waterwheel makes it rotate . This design was modified to make water turbines , which are used to generate electricity from flowing water ."
341922,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,82,945043090338fffa57842f304839e0b8,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-945043090338fffa57842f304839e0b8.json?generation=1573029073113638&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.945043090338fffa57842f304839e0b8.preview.jpg?generation=1573029065264340&alt=media,166,6.0,question,concept,555,22237,22561.0,"EXAMPLE 8 In an experiment to verify Ohm ' s law , the current through a resistor and the potential difference across it are measured . From the values given below , plot a graph of i versus V . Show that the data confirms Ohm ' s law , and find the resistance of the resistor ."
179408,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,305,4c6a2f58a4b9e8f8ab9c8117bcfd5501,82005,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-4c6a2f58a4b9e8f8ab9c8117bcfd5501.json?generation=1571090865213430&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.4c6a2f58a4b9e8f8ab9c8117bcfd5501.preview.jpg?generation=1571090857419327&alt=media,a232,4.0,lesson,concept,32295,82005,82011.0,"The sunlight is made up of seven coloured lights mixed together . When sunlight passes through the atmosphere , most of the longer wavelength lights ( such as red , orange , yellow , etc . ) present in it do not get scattered much by the air molecules and hence pass straight through . The shorter wavelength blue light is , however , scattered all around the sky by air molecules in the atmosphere ( see Figure 31 ) . Whichever direction we look , some of this scattered blue light enters our eyes . Since we see the blue light from everywhere overhead , the sky looks blue ."
534360,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,24,e8cbeaa433ae98ca7d8a736c0d946712,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-e8cbeaa433ae98ca7d8a736c0d946712.json?generation=1574431831569452&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.e8cbeaa433ae98ca7d8a736c0d946712.preview.jpg?generation=1574431821577564&alt=media,a23,4.0,lesson,concept,290,22250,22592.0,"Refraction of Light from a Plane Transparent Surface N - Normal Air ( low density ) - Angle of incidence Incident ray In diagram , XY is section of a plane transparent surface of a denser medium . A ray of light PQ strikes the surface at Q and goes along QR in denser medium . It is bent towards normal . This bending of ray of light when it travel in different medium , is called refraction . The surface is said to have refracted the light . Tant ray 7 : 15 Angle of refraction Refracted ray N ' R"
324872,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,56,8c69d476ba545b81bedc53b7e37add2d,82005 22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-8c69d476ba545b81bedc53b7e37add2d.json?generation=1573028974954006&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.8c69d476ba545b81bedc53b7e37add2d.preview.jpg?generation=1573028966098894&alt=media,a2,2.0,question,concept,300,22250,22594.0,17 . The near point of an elderly person is 50 cm from the eye . Find the focal length and power of the corrective lens that will correct his vision .
507767,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,292,dd260711a1d4a3134edde5b1c2e7edf3,82005,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-dd260711a1d4a3134edde5b1c2e7edf3.json?generation=1573029694807114&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.dd260711a1d4a3134edde5b1c2e7edf3.preview.jpg?generation=1573029688306155&alt=media,a664,4.0,lesson,concept,32271,82005,82007.0,"5 . 1 THE HUMAN EYE The human eye is one of the most valuable and sensitive sense organs in the human body . Due to it we can see the wonderful world and the colours around us . On closing the eyes , we can identify objects to some extent by their smell , taste , sound they make or by touch . It is , however , impossible to identify colours while closing the eyes . Thus , of all the sense organs , the human eye is the most significant one as it enables us to see the beautiful , colourful world around us ."
400615,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,246,ae2fce0db40dc4583f193a4359c868ec,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-ae2fce0db40dc4583f193a4359c868ec.json?generation=1571090755213690&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.ae2fce0db40dc4583f193a4359c868ec.preview.jpg?generation=1571090748103145&alt=media,a552,0.0,lesson,concept,275,22250,22593.0,Figure 37 shows how a convex lens is used as a projection lens for the purpose of projecting a magnified real image of a slide ( or a film ) on a screen . The slide ( or film ) is kept between F ' and 2F ' of a convex lens and illuminated by a source of light ( such as an electric lamp ) . A magnified image of the picture on the slide ( or film ) is produced on a screen placed on the other side of the convex lens .
492528,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,276,d6a6085264556a30fc49d427aaa64bea,82005,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-d6a6085264556a30fc49d427aaa64bea.json?generation=1571090816082269&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.d6a6085264556a30fc49d427aaa64bea.preview.jpg?generation=1571090807345328&alt=media,a3,4.0,lesson,concept,32274,82005,82009.0,"a short time , the pupil of our eye expands and becomes large . More light then enters our eye and we can see clearly . On the other hand , if we go from a dark room into bright sunlight or switch on a bright lamp , then we feel the glare in our eyes . This is due to the fact that in a dark room , the pupil of our eye is large . So , when we go out from a dark room into bright sunlight or switch on a bright lamp , a large amount of light enters our eyes and we feel the glare . Gradually , the pupil of our eye contracts . Less light then enters our eye and we can see clearly . In this way , the iris also protects our eyes from the glare of bright lights ."
300432,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,191,82005a1ad09498e2c3bfd887c626f430,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-82005a1ad09498e2c3bfd887c626f430.json?generation=1574431841560258&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.82005a1ad09498e2c3bfd887c626f430.preview.jpg?generation=1574431833969553&alt=media,a583,8.0,lesson,concept,765,22292,22975.0,( e ) Shield : The entire reactor core is enclosed in a heavy steel or concrete dome ( the shield ) to prevent the loss of heat and to protect the persons operating the reactor from radiation .
558300,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,82,f395c244173671355d1212a129a965de,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-f395c244173671355d1212a129a965de.json?generation=1571090453083523&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.f395c244173671355d1212a129a965de.preview.jpg?generation=1571090445335098&alt=media,112,1.0,lesson,concept,714,22238,22565.0,Properties ( or Characteristics ) of the Magnetic Field Lines 1 . The magnetic field lines originate from the north pole of a magnet and end at its south pole .
216545,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,99,5cea33d9b7cf30ab298308c0e4fef805,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-5cea33d9b7cf30ab298308c0e4fef805.json?generation=1573029110909042&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.5cea33d9b7cf30ab298308c0e4fef805.preview.jpg?generation=1573029104738337&alt=media,a176,1.0,lesson,concept,726,22238,22780.0,"2 . 10 MAGNETIC FORCE ON A CURRENT CARRYING CONDUCTOR When a magnetic needle is brought near a current carrying conductor , the needle gets deflected i . e . , the magnetic field of the current carrying conductor exerts a force on the magnetic needle . Andre - Marie Ampere in 1820 found that a magnetic field exerts a force on a current carrying conductor and produces motion in it ."
239868,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,299,6723bc4515fdcc0523f28ba601ab4850,82005,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-6723bc4515fdcc0523f28ba601ab4850.json?generation=1573029710588640&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.6723bc4515fdcc0523f28ba601ab4850.preview.jpg?generation=1573029702970225&alt=media,490,8.0,diagram,concept,32287,82005,82575.0,Fig 5 . 14 : Picture of a glass prism .
554231,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,260,f1d47ff0f103d5116e10d9e8697a69b9,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-f1d47ff0f103d5116e10d9e8697a69b9.json?generation=1571090784078747&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.f1d47ff0f103d5116e10d9e8697a69b9.preview.jpg?generation=1571090776193867&alt=media,a587,10.0,diagram,concept,275,22250,22593.0,Object Image Figure 47 . A concave lens always produces a smaller image than the object . Here a concave lens is producing a smaller image of the middle part of the comb . Concave lens
573894,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,136,fa852572ea160ce76ec94a3653d30d3d,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-fa852572ea160ce76ec94a3653d30d3d.json?generation=1574431847647685&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.fa852572ea160ce76ec94a3653d30d3d.preview.jpg?generation=1574431838817564&alt=media,a93,5.0,lesson,concept,724,22238,22779.0,ACTIVITY CORNER To study the magnetic field due to current in a circular coil . > > Take a rectangular cardboard having two holes M and N . direction of current circular coil carrying current circular lines of force magnetic lines of force mythop variable resistance y battery ( rheostat ) Magnetic field due to a current - carrying coil
132340,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,94,383571a9b0283d7d061d59ddd8f2df11,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-383571a9b0283d7d061d59ddd8f2df11.json?generation=1573029125656732&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.383571a9b0283d7d061d59ddd8f2df11.preview.jpg?generation=1573029115730245&alt=media,a1450,2.0,diagram,concept,708,22238,22565.0,Bank PES ( c ) Fig . 5 . 2 ( a ) The direction of a magnetic needle at a place near a magnet indicates the direction of the magnetic field at that place . ( b ) Representation of magnetic field lines around a bar magnet ( c ) Iron filings arrange themselves along magnetic field lines .
394099,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,217,ab28777d084168551f4041af21b4e537,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-ab28777d084168551f4041af21b4e537.json?generation=1573029454923464&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.ab28777d084168551f4041af21b4e537.preview.jpg?generation=1573029446409574&alt=media,381,7.0,lesson,concept,277,22250,22590.0,"Nature of image | Virtual , erect and extremely diminished Virtual , erect and | diminished"
547251,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,208,ee994a3c68e73785d74bb62d746d400f,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-ee994a3c68e73785d74bb62d746d400f.json?generation=1573029416935620&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.ee994a3c68e73785d74bb62d746d400f.preview.jpg?generation=1573029410038959&alt=media,329,3.0,lesson,concept,296,22250,22589.0,( iv ) Beam : A number of rays combined together is called a beam .
341449,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,301,941a715a544b28f0ff2a9fb83b60a084,82005,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-941a715a544b28f0ff2a9fb83b60a084.json?generation=1573029715446061&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.941a715a544b28f0ff2a9fb83b60a084.preview.jpg?generation=1573029708236540&alt=media,a701,6.0,lesson,concept,32288,82005,82011.0,"The colours in the spectrum do not have sharp boundaries ; in fact , they merge gradually into the next colour . Each colour has a large number of tints ( shades ) . screen White red Sunlight Prism orange yellow green blue indigo violet Spectrum Fig 5 . 19 : White light dispersed by a prism into the visible spectrum ."
404272,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,25,afee3267c78d96f63b7d461faee111ae,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-afee3267c78d96f63b7d461faee111ae.json?generation=1573028822363840&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.afee3267c78d96f63b7d461faee111ae.preview.jpg?generation=1573028814849034&alt=media,3,6.0,lesson,concept,277,22250,22590.0,The distance of the focus from the pole is called the focal length of the spherical mirror .
157664,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,152,432e57d639124bf5993ed8b8fdb76edf,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-432e57d639124bf5993ed8b8fdb76edf.json?generation=1574431844033669&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.432e57d639124bf5993ed8b8fdb76edf.preview.jpg?generation=1574431836460871&alt=media,a477,4.0,lesson,concept,734,22238,22963.0,"As is clear from figure ( a ) and figure ( b ) , by using the split - ring , the direction of induced current does not change in the external circuit throughout the complete rotation of the armature . In other words , the current in the external circuit always flows in the same direction . Hence the induced current is unidirectional , i . e . , direct current ( DC ) ."
489050,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,99,d50a5e6c0475841ee5bd4aef06bb5ff6,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-d50a5e6c0475841ee5bd4aef06bb5ff6.json?generation=1574431838314692&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.d50a5e6c0475841ee5bd4aef06bb5ff6.preview.jpg?generation=1574431828547264&alt=media,104,2.0,lesson,concept,558,22237,22561.0,"Procedure : Set up an electric circuit by connecting four dry cells of 1 . 5 V each in series with the ammeter , a key plug with thick connecting wires leaving a gap XY in the circuit as shown in figure . Remove the key from the plug . Now insert the nichrome wire in the gap XY . Plug the key . The circuit is complete as the current starts flowing in the whole circuit . Find the current flowing through the nichrome wire by measuring the reading of the ammeter ."
100291,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,12,2bf1d4b69456995183342b92c5e1473c,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-2bf1d4b69456995183342b92c5e1473c.json?generation=1574431810551804&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.2bf1d4b69456995183342b92c5e1473c.preview.jpg?generation=1574431803952151&alt=media,a20,3.0,lesson,concept,273,22250,22589.0,Associated Terms
324860,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,56,8c69d476ba545b81bedc53b7e37add2d,82005 22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-8c69d476ba545b81bedc53b7e37add2d.json?generation=1573028974954006&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.8c69d476ba545b81bedc53b7e37add2d.preview.jpg?generation=1573028966098894&alt=media,21,21.0,question,concept,303,22250,22593.0,4 . The values of f and u for a concave lens are always negative by convention .
164114,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,237,45f9cb7786516fc4b11bf6d7379e4a1e,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-45f9cb7786516fc4b11bf6d7379e4a1e.json?generation=1573029503727712&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.45f9cb7786516fc4b11bf6d7379e4a1e.preview.jpg?generation=1573029496082925&alt=media,455,2.0,lesson,concept,300,22250,22594.0,"4 . 26 POWER OF A LENS Different lenses bend the rays of light falling on it by different amounts . This ability of a lens is called its power . Thus , power ( P ) of a lens is defined as its ability to converge or diverge a beam of light falling on it . Mathematically , power is measured as the reciprocal of the focal length of a lens in metre . Therefore , P = f ( in metre )"
203500,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,102,571976a6e76d67eb96e786b9539c04bb,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-571976a6e76d67eb96e786b9539c04bb.json?generation=1571090485346133&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.571976a6e76d67eb96e786b9539c04bb.preview.jpg?generation=1571090478391707&alt=media,a31,7.0,question,concept,730,22238,22780.0,25 . The force experienced by a current - carrying conductor placed in a magnetic field is the largest when the angle between the conductor and the magnetic field is : ( a ) 45° ( b ) 60° ( c ) 90° ( d ) 180°
252120,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,161,6ca9499ac5acef33dc6f920645d041d8,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-6ca9499ac5acef33dc6f920645d041d8.json?generation=1573029288677466&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.6ca9499ac5acef33dc6f920645d041d8.preview.jpg?generation=1573029280942347&alt=media,a347,3.0,lesson,concept,752,22292,22970.0,"Anaerobic microorganisms , in the presence of water do the degradation of biomass in the digester of a biogas plant . In a fixed dome - type biogas plant , the gas has to be removed from time to time to prevent excess gas pressures ."
144628,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,229,3d858bbc8e45e9b0b9eb97e428e2c281,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-3d858bbc8e45e9b0b9eb97e428e2c281.json?generation=1571090725293945&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.3d858bbc8e45e9b0b9eb97e428e2c281.preview.jpg?generation=1571090717489494&alt=media,99,2.0,diagram,concept,255,22250,22592.0,Eye VIILI X Air - - ! Tiril Real - - - ! 1 . . ! - III | | | | | | | | Lililili | | | | | | | | | | | | - - - K Water Apparent depth depth Figure 14 . The bottom PQ of the pool of water appears to be raised at P ' Q due to refraction of light . The pool thus appears to be less deep .
366934,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,12,9f5fe3ca7db4e58cf20853532815f2bb,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-9f5fe3ca7db4e58cf20853532815f2bb.json?generation=1573028802549449&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.9f5fe3ca7db4e58cf20853532815f2bb.preview.jpg?generation=1573028794440849&alt=media,10,1.0,diagram,concept,544,22237,22559.0,Surface Fig 1 . 2 : The electric current is the amount of charge per unit time that passes through a surface that is perpendicular to the motion of the charges .
36960,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,48,10223318730d9001b3a7f7699cd71654,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-10223318730d9001b3a7f7699cd71654.json?generation=1571090382954452&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.10223318730d9001b3a7f7699cd71654.preview.jpg?generation=1571090376012034&alt=media,a249,1.0,question,concept,560,22237,45948.0,"9 . Which of the following resistor arrangement , A or B , has the lower combined resistance ? 1012 10 22 1000 22 ( B )"
168636,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,92,47e09b79d0ef142028c04d569ab6e080,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-47e09b79d0ef142028c04d569ab6e080.json?generation=1573029088439413&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.47e09b79d0ef142028c04d569ab6e080.preview.jpg?generation=1573029081667491&alt=media,a127,0.0,lesson,concept,714,22238,22565.0,each other . The orientation of iron filings around a combination of south - north and north - north is as shown in figure 2 . 7 . TE GO SE RES Brush SA sonido ce 1998 BRESSO DE 2006 Bro DELL Huduma es TO Fig 2 . 7 : Magnetic pattern between two unlike poles and between two like poles .
305828,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,15,844e47c06687e17606f59e279e6c157b,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-844e47c06687e17606f59e279e6c157b.json?generation=1573822252179381&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-15.844e47c06687e17606f59e279e6c157b.preview.jpg?generation=1573822245219665&alt=media,1062,7.0,lesson,concept,284,22250,22590.0,"Also consider a ray that is incident obliquely on the pole of the mirror . At the pole , the normal to the mirror is its principal axis . So , the principal axis will make equal angles with the incident and reflected rays ( law of reflection ) . Using this , the reflected ray can be drawn ."
